indicador;municipio;ano;resultado
20.4.1.3;2411809;2010;2
1;2411809;2013;-
3.4.1;2411809;2015;None
3.4.2;2411809;2015;None
3.4.3;2411809;2015;None
3.2.1;2411809;2015;4
3.2.2;2411809;2015;1
3.2.3;2411809;2015;99999999999996
3.3.1;2411809;2015;0
3.3.2;2411809;2015;1
3.3.3;2411809;2015;99999999999996
19.1.2.1.1.1;2411809;2010;51.6
19.1.2.1.1.2;2411809;2010;-
19.1.2.2.1.1;2411809;2010;-
19.1.2.2.1.2;2411809;2010;56.2
19.1.2.3.1.1;2411809;2010;48.4
19.1.2.3.1.2;2411809;2010;43.8
17.1.2.3.1;2411809;2010;743
17.1.2.3.2;2411809;2010;99999999999992
16.1.2.2.1.2.1;2411908;0;0
16.1.2.2.1.2.2;2411908;0;0
16.1.2.2.2.2.1;2411908;0;0
16.1.2.2.2.2.2;2411908;0;0
16.1.2.2.3.2.1;2411908;0;0
16.1.2.2.3.2.2;2411908;0;0
2.4.3.1.3.2.4;2411908;2010;154
2.4.3.1.3.2.5;2411908;2010;303
3.2.1.1;2411908;2010;96.6
20.4.1.3;2411908;2010;2
1;2411908;2013;-
3.4.1;2411908;2015;None
3.4.2;2411908;2015;None
3.4.3;2411908;2015;None
3.2.1;2411908;2015;3
3.2.2;2411908;2015;1
3.2.3;2411908;2015;99999999999996
3.3.1;2411908;2015;0
3.3.2;2411908;2015;1
3.3.3;2411908;2015;99999999999996
19.1.2.1.1.1;2411908;2010;0.6
19.1.2.1.1.2;2411908;2010;-
19.1.2.2.1.1;2411908;2010;0.1
19.1.2.2.1.2;2411908;2010;56.7
19.1.2.3.1.1;2411908;2010;99.3
19.1.2.3.1.2;2411908;2010;43.3
17.1.2.3.1;2411908;2010;808
17.1.2.3.2;2411908;2010;28
16.1.2.2.1.2.1;2412005;0;0
16.1.2.2.1.2.2;2412005;0;0
16.1.2.2.2.2.1;2412005;0;0
16.1.2.2.2.2.2;2412005;0;0
16.1.2.2.3.2.1;2412005;0;0
16.1.2.2.3.2.2;2412005;0;0
2.4.3.1.3.2.4;2412005;2010;7342
2.4.3.1.3.2.5;2412005;2010;4827
3.2.1.1;2412005;2010;95.8
20.4.1.3;2412005;2010;34
1;2412005;2013;10.75
3.4.1;2412005;2015;None
3.4.2;2412005;2015;None
3.4.3;2412005;2015;None
3.2.1;2412005;2015;45
3.2.2;2412005;2015;6
3.2.3;2412005;2015;0
3.3.1;2412005;2015;0
3.3.2;2412005;2015;5
3.3.3;2412005;2015;1
19.1.2.1.1.1;2412005;2010;66.9
19.1.2.1.1.2;2412005;2010;24.7
19.1.2.2.1.1;2412005;2010;1.9
19.1.2.2.1.2;2412005;2010;6.3
19.1.2.3.1.1;2412005;2010;31.2
19.1.2.3.1.2;2412005;2010;69.0
17.1.2.3.1;2412005;2010;16993
17.1.2.3.2;2412005;2010;1169
16.1.2.2.1.2.1;2412104;0;0
16.1.2.2.1.2.2;2412104;0;0
16.1.2.2.2.2.1;2412104;0;0
16.1.2.2.2.2.2;2412104;0;0
16.1.2.2.3.2.1;2412104;0;0
16.1.2.2.3.2.2;2412104;0;0
2.4.3.1.3.2.4;2412104;2010;183
2.4.3.1.3.2.5;2412104;2010;773
3.2.1.1;2412104;2010;96.9
20.4.1.3;2412104;2010;8
1;2412104;2013;-
3.4.1;2412104;2015;None
3.4.2;2412104;2015;None
3.4.3;2412104;2015;None
3.2.1;2412104;2015;1
3.2.2;2412104;2015;2
3.2.3;2412104;2015;99999999999996
3.3.1;2412104;2015;0
3.3.2;2412104;2015;1
3.3.3;2412104;2015;99999999999996
19.1.2.1.1.1;2412104;2010;5.1
19.1.2.1.1.2;2412104;2010;-
19.1.2.2.1.1;2412104;2010;0.2
19.1.2.2.1.2;2412104;2010;92.3
19.1.2.3.1.1;2412104;2010;94.7
19.1.2.3.1.2;2412104;2010;7.7
17.1.2.3.1;2412104;2010;1228
17.1.2.3.2;2412104;2010;46
16.1.2.2.1.2.1;2412203;0;0
16.1.2.2.1.2.2;2412203;0;0
16.1.2.2.2.2.1;2412203;0;0
16.1.2.2.2.2.2;2412203;0;0
16.1.2.2.3.2.1;2412203;0;0
16.1.2.2.3.2.2;2412203;0;0
2.4.3.1.3.2.4;2412203;2010;1704
2.4.3.1.3.2.5;2412203;2010;2785
3.2.1.1;2412203;2010;96.3
20.4.1.3;2412203;2010;26
1;2412203;2013;12.69
3.4.1;2412203;2015;None
3.4.2;2412203;2015;None
3.4.3;2412203;2015;None
3.2.1;2412203;2015;19
3.2.2;2412203;2015;7
3.2.3;2412203;2015;99999999999996
3.3.1;2412203;2015;0
3.3.2;2412203;2015;4
3.3.3;2412203;2015;99999999999996
19.1.2.1.1.1;2412203;2010;18.7
19.1.2.1.1.2;2412203;2010;7.9
19.1.2.2.1.1;2412203;2010;1.3
19.1.2.2.1.2;2412203;2010;24.0
19.1.2.3.1.1;2412203;2010;80.0
19.1.2.3.1.2;2412203;2010;68.1
17.1.2.3.1;2412203;2010;7894
17.1.2.3.2;2412203;2010;57
16.1.2.2.1.2.1;2412302;0;0
16.1.2.2.1.2.2;2412302;0;0
16.1.2.2.2.2.1;2412302;0;0
16.1.2.2.2.2.2;2412302;0;0
16.1.2.2.3.2.1;2412302;0;0
16.1.2.2.3.2.2;2412302;0;0
2.4.3.1.3.2.4;2412302;2010;360
2.4.3.1.3.2.5;2412302;2010;755
3.2.1.1;2412302;2010;96.9
20.4.1.3;2412302;2010;7
1;2412302;2013;12.9
3.4.1;2412302;2015;None
3.4.2;2412302;2015;None
3.4.3;2412302;2015;None
3.2.1;2412302;2015;11
3.2.2;2412302;2015;3
3.2.3;2412302;2015;99999999999996
3.3.1;2412302;2015;0
3.3.2;2412302;2015;1
3.3.3;2412302;2015;99999999999996
19.1.2.1.1.1;2412302;2010;49.8
19.1.2.1.1.2;2412302;2010;0.4
19.1.2.2.1.1;2412302;2010;0.7
19.1.2.2.1.2;2412302;2010;89.3
19.1.2.3.1.1;2412302;2010;49.6
19.1.2.3.1.2;2412302;2010;10.3
17.1.2.3.1;2412302;2010;2515
17.1.2.3.2;2412302;2010;31
16.1.2.2.1.2.1;2412401;0;0
16.1.2.2.1.2.2;2412401;0;0
16.1.2.2.2.2.1;2412401;0;0
16.1.2.2.2.2.2;2412401;0;0
16.1.2.2.3.2.1;2412401;0;0
16.1.2.2.3.2.2;2412401;0;0
2.4.3.1.3.2.4;2412401;2010;443
2.4.3.1.3.2.5;2412401;2010;487
3.2.1.1;2412401;2010;97.1
20.4.1.3;2412401;2010;5
1;2412401;2013;40.82
3.4.1;2412401;2015;None
3.4.2;2412401;2015;None
3.4.3;2412401;2015;None
3.2.1;2412401;2015;2
3.2.2;2412401;2015;0
3.2.3;2412401;2015;99999999999996
3.3.1;2412401;2015;0
3.3.2;2412401;2015;1
3.3.3;2412401;2015;99999999999996
19.1.2.1.1.1;2412401;2010;81.8
19.1.2.1.1.2;2412401;2010;1.2
19.1.2.2.1.1;2412401;2010;-
19.1.2.2.1.2;2412401;2010;61.3
19.1.2.3.1.1;2412401;2010;18.2
19.1.2.3.1.2;2412401;2010;37.6
17.1.2.3.1;2412401;2010;1028
17.1.2.3.2;2412401;2010;11
16.1.2.2.1.2.1;2412500;0;0
16.1.2.2.1.2.2;2412500;0;0
16.1.2.2.2.2.1;2412500;0;0
16.1.2.2.2.2.2;2412500;0;0
16.1.2.2.3.2.1;2412500;0;0
16.1.2.2.3.2.2;2412500;0;0
2.4.3.1.3.2.4;2412500;2010;654
2.4.3.1.3.2.5;2412500;2010;748
3.2.1.1;2412500;2010;96.6
20.4.1.3;2412500;2010;17
1;2412500;2013;22.06
3.4.1;2412500;2015;None
3.4.2;2412500;2015;None
3.4.3;2412500;2015;None
3.2.1;2412500;2015;15
3.2.2;2412500;2015;2
3.2.3;2412500;2015;99999999999996
3.3.1;2412500;2015;0
3.3.2;2412500;2015;1
3.3.3;2412500;2015;99999999999996
19.1.2.1.1.1;2412500;2010;3.3
19.1.2.1.1.2;2412500;2010;0.5
19.1.2.2.1.1;2412500;2010;1.4
19.1.2.2.1.2;2412500;2010;23.7
19.1.2.3.1.1;2412500;2010;95.3
19.1.2.3.1.2;2412500;2010;75.8
17.1.2.3.1;2412500;2010;4290
17.1.2.3.2;2412500;2010;27
16.1.2.2.1.2.1;2412559;0;0
16.1.2.2.1.2.2;2412559;0;0
16.1.2.2.2.2.1;2412559;0;0
16.1.2.2.2.2.2;2412559;0;0
16.1.2.2.3.2.1;2412559;0;0
16.1.2.2.3.2.2;2412559;0;0
2.4.3.1.3.2.4;2412559;2010;325
2.4.3.1.3.2.5;2412559;2010;893
3.2.1.1;2412559;2010;98.7
20.4.1.3;2412559;2010;4
1;2412559;2013;17.86
3.4.1;2412559;2015;None
3.4.2;2412559;2015;None
3.4.3;2412559;2015;None
3.2.1;2412559;2015;18
3.2.2;2412559;2015;0
3.2.3;2412559;2015;99999999999996
3.3.1;2412559;2015;0
3.3.2;2412559;2015;1
3.3.3;2412559;2015;99999999999996
19.1.2.1.1.1;2412559;2010;2.7
19.1.2.1.1.2;2412559;2010;-
19.1.2.2.1.1;2412559;2010;0.7
19.1.2.2.1.2;2412559;2010;22.2
19.1.2.3.1.1;2412559;2010;96.7
19.1.2.3.1.2;2412559;2010;77.8
17.1.2.3.1;2412559;2010;1648
17.1.2.3.2;2412559;2010;38
16.1.2.2.1.2.1;2412609;0;0
16.1.2.2.1.2.2;2412609;0;0
16.1.2.2.2.2.1;2412609;0;0
16.1.2.2.2.2.2;2412609;0;0
16.1.2.2.3.2.1;2412609;0;0
16.1.2.2.3.2.2;2412609;0;0
2.4.3.1.3.2.4;2412609;2010;559
2.4.3.1.3.2.5;2412609;2010;713
3.2.1.1;2412609;2010;97.9
20.4.1.3;2412609;2010;19
1;2412609;2013;18.43
3.4.1;2412609;2015;None
3.4.2;2412609;2015;None
3.4.3;2412609;2015;None
3.2.1;2412609;2015;11
3.2.2;2412609;2015;2
3.2.3;2412609;2015;0
3.3.1;2412609;2015;0
3.3.2;2412609;2015;1
3.3.3;2412609;2015;1
19.1.2.1.1.1;2412609;2010;77.5
19.1.2.1.1.2;2412609;2010;0.4
19.1.2.2.1.1;2412609;2010;0.3
19.1.2.2.1.2;2412609;2010;41.8
19.1.2.3.1.1;2412609;2010;22.2
19.1.2.3.1.2;2412609;2010;57.8
17.1.2.3.1;2412609;2010;3332
17.1.2.3.2;2412609;2010;70
16.1.2.2.1.2.1;2412708;0;0
16.1.2.2.1.2.2;2412708;0;0
16.1.2.2.2.2.1;2412708;0;0
16.1.2.2.2.2.2;2412708;0;0
16.1.2.2.3.2.1;2412708;0;0
16.1.2.2.3.2.2;2412708;0;0
2.4.3.1.3.2.4;2412708;2010;262
2.4.3.1.3.2.5;2412708;2010;393
3.2.1.1;2412708;2010;97.7
20.4.1.3;2412708;2010;6
1;2412708;2013;-
3.4.1;2412708;2015;None
3.4.2;2412708;2015;None
3.4.3;2412708;2015;None
3.2.1;2412708;2015;8
3.2.2;2412708;2015;1
3.2.3;2412708;2015;99999999999996
3.3.1;2412708;2015;0
3.3.2;2412708;2015;1
3.3.3;2412708;2015;99999999999996
19.1.2.1.1.1;2412708;2010;3.1
19.1.2.1.1.2;2412708;2010;0.1
19.1.2.2.1.1;2412708;2010;0.3
19.1.2.2.1.2;2412708;2010;58.1
19.1.2.3.1.1;2412708;2010;96.6
19.1.2.3.1.2;2412708;2010;41.8
17.1.2.3.1;2412708;2010;1422
17.1.2.3.2;2412708;2010;8
16.1.2.2.1.2.1;2412807;0;0
16.1.2.2.1.2.2;2412807;0;0
16.1.2.2.2.2.1;2412807;0;0
16.1.2.2.2.2.2;2412807;0;0
16.1.2.2.3.2.1;2412807;0;0
16.1.2.2.3.2.2;2412807;0;0
2.4.3.1.3.2.4;2412807;2010;271
2.4.3.1.3.2.5;2412807;2010;418
3.2.1.1;2412807;2010;98.2
20.4.1.3;2412807;2010;6
1;2412807;2013;-
3.4.1;2412807;2015;None
3.4.2;2412807;2015;None
3.4.3;2412807;2015;None
3.2.1;2412807;2015;7
3.2.2;2412807;2015;1
3.2.3;2412807;2015;99999999999996
3.3.1;2412807;2015;0
3.3.2;2412807;2015;1
3.3.3;2412807;2015;99999999999996
19.1.2.1.1.1;2412807;2010;84.4
19.1.2.1.1.2;2412807;2010;0.8
19.1.2.2.1.1;2412807;2010;0.3
19.1.2.2.1.2;2412807;2010;46.3
19.1.2.3.1.1;2412807;2010;15.3
19.1.2.3.1.2;2412807;2010;52.9
17.1.2.3.1;2412807;2010;2071
17.1.2.3.2;2412807;2010;5
16.1.2.2.1.2.1;2412906;0;0
16.1.2.2.1.2.2;2412906;0;0
16.1.2.2.2.2.1;2412906;0;0
16.1.2.2.2.2.2;2412906;0;0
16.1.2.2.3.2.1;2412906;0;0
16.1.2.2.3.2.2;2412906;0;0
2.4.3.1.3.2.4;2412906;2010;471
2.4.3.1.3.2.5;2412906;2010;281
3.2.1.1;2412906;2010;97.2
20.4.1.3;2412906;2010;13
1;2412906;2013;15.04
3.4.1;2412906;2015;None
3.4.2;2412906;2015;None
3.4.3;2412906;2015;None
3.2.1;2412906;2015;11
3.2.2;2412906;2015;1
3.2.3;2412906;2015;99999999999996
3.3.1;2412906;2015;0
3.3.2;2412906;2015;1
3.3.3;2412906;2015;99999999999996
19.1.2.1.1.1;2412906;2010;45.9
19.1.2.1.1.2;2412906;2010;-
19.1.2.2.1.1;2412906;2010;0.3
19.1.2.2.1.2;2412906;2010;87.2
19.1.2.3.1.1;2412906;2010;53.8
19.1.2.3.1.2;2412906;2010;12.8
17.1.2.3.1;2412906;2010;2390
17.1.2.3.2;2412906;2010;18
16.1.2.2.1.2.1;2413003;0;0
16.1.2.2.1.2.2;2413003;0;0
16.1.2.2.2.2.1;2413003;0;0
16.1.2.2.2.2.2;2413003;0;0
16.1.2.2.3.2.1;2413003;0;0
16.1.2.2.3.2.2;2413003;0;0
2.4.3.1.3.2.4;2413003;2010;85
2.4.3.1.3.2.5;2413003;2010;401
3.2.1.1;2413003;2010;92.5
20.4.1.3;2413003;2010;9
1;2413003;2013;50.85
3.4.1;2413003;2015;None
3.4.2;2413003;2015;None
3.4.3;2413003;2015;None
3.2.1;2413003;2015;4
3.2.2;2413003;2015;2
3.2.3;2413003;2015;99999999999996
3.3.1;2413003;2015;0
3.3.2;2413003;2015;1
3.3.3;2413003;2015;99999999999996
19.1.2.1.1.1;2413003;2010;85.1
19.1.2.1.1.2;2413003;2010;0.2
19.1.2.2.1.1;2413003;2010;-
19.1.2.2.1.2;2413003;2010;23.4
19.1.2.3.1.1;2413003;2010;14.9
19.1.2.3.1.2;2413003;2010;76.5
17.1.2.3.1;2413003;2010;1437
17.1.2.3.2;2413003;2010;57
16.1.2.2.1.2.1;2413102;0;0
16.1.2.2.1.2.2;2413102;0;0
16.1.2.2.2.2.1;2413102;0;0
16.1.2.2.2.2.2;2413102;0;0
16.1.2.2.3.2.1;2413102;0;0
16.1.2.2.3.2.2;2413102;0;0
2.4.3.1.3.2.4;2413102;2010;141
2.4.3.1.3.2.5;2413102;2010;185
3.2.1.1;2413102;2010;97.7
20.4.1.3;2413102;2010;5
1;2413102;2013;-
3.4.1;2413102;2015;None
3.4.2;2413102;2015;None
3.4.3;2413102;2015;None
3.2.1;2413102;2015;2
3.2.2;2413102;2015;1
3.2.3;2413102;2015;99999999999996
3.3.1;2413102;2015;0
3.3.2;2413102;2015;1
3.3.3;2413102;2015;99999999999996
19.1.2.1.1.1;2413102;2010;17.9
19.1.2.1.1.2;2413102;2010;1.0
19.1.2.2.1.1;2413102;2010;-
19.1.2.2.1.2;2413102;2010;20.8
19.1.2.3.1.1;2413102;2010;82.1
19.1.2.3.1.2;2413102;2010;78.3
17.1.2.3.1;2413102;2010;1237
17.1.2.3.2;2413102;2010;23
16.1.2.2.1.2.1;2413201;0;0
16.1.2.2.1.2.2;2413201;0;0
16.1.2.2.2.2.1;2413201;0;0
16.1.2.2.2.2.2;2413201;0;0
16.1.2.2.3.2.1;2413201;0;0
16.1.2.2.3.2.2;2413201;0;0
2.4.3.1.3.2.4;2413201;2010;48
2.4.3.1.3.2.5;2413201;2010;60
3.2.1.1;2413201;2010;97.1
20.4.1.3;2413201;2010;2
1;2413201;2013;15.63
3.4.1;2413201;2015;None
3.4.2;2413201;2015;None
3.4.3;2413201;2015;None
3.2.1;2413201;2015;2
3.2.2;2413201;2015;0
3.2.3;2413201;2015;99999999999996
3.3.1;2413201;2015;0
3.3.2;2413201;2015;1
3.3.3;2413201;2015;99999999999996
19.1.2.1.1.1;2413201;2010;1.8
19.1.2.1.1.2;2413201;2010;-
19.1.2.2.1.1;2413201;2010;0.7
19.1.2.2.1.2;2413201;2010;41.7
19.1.2.3.1.1;2413201;2010;97.6
19.1.2.3.1.2;2413201;2010;58.3
17.1.2.3.1;2413201;2010;903
17.1.2.3.2;2413201;2010;1
16.1.2.2.1.2.1;2413300;0;0
16.1.2.2.1.2.2;2413300;0;0
16.1.2.2.2.2.1;2413300;0;0
16.1.2.2.2.2.2;2413300;0;0
16.1.2.2.3.2.1;2413300;0;0
16.1.2.2.3.2.2;2413300;0;0
2.4.3.1.3.2.4;2413300;2010;274
2.4.3.1.3.2.5;2413300;2010;305
3.2.1.1;2413300;2010;97.5
20.4.1.3;2413300;2010;5
1;2413300;2013;-
3.4.1;2413300;2015;None
3.4.2;2413300;2015;None
3.4.3;2413300;2015;None
3.2.1;2413300;2015;8
3.2.2;2413300;2015;2
3.2.3;2413300;2015;0
3.3.1;2413300;2015;0
3.3.2;2413300;2015;1
3.3.3;2413300;2015;0
19.1.2.1.1.1;2413300;2010;10.9
19.1.2.1.1.2;2413300;2010;1.4
19.1.2.2.1.1;2413300;2010;0.3
19.1.2.2.1.2;2413300;2010;76.6
19.1.2.3.1.1;2413300;2010;88.8
19.1.2.3.1.2;2413300;2010;22.0
17.1.2.3.1;2413300;2010;1322
17.1.2.3.2;2413300;2010;2
16.1.2.2.1.2.1;2413359;0;0
16.1.2.2.1.2.2;2413359;0;0
16.1.2.2.2.2.1;2413359;0;0
16.1.2.2.2.2.2;2413359;0;0
16.1.2.2.3.2.1;2413359;0;0
16.1.2.2.3.2.2;2413359;0;0
2.4.3.1.3.2.4;2413359;2010;305
2.4.3.1.3.2.5;2413359;2010;629
3.2.1.1;2413359;2010;97.8
20.4.1.3;2413359;2010;20
1;2413359;2013;4.69
3.4.1;2413359;2015;None
3.4.2;2413359;2015;None
3.4.3;2413359;2015;None
3.2.1;2413359;2015;21
3.2.2;2413359;2015;2
3.2.3;2413359;2015;0
3.3.1;2413359;2015;0
3.3.2;2413359;2015;1
3.3.3;2413359;2015;0
19.1.2.1.1.1;2413359;2010;1.7
19.1.2.1.1.2;2413359;2010;0.1
19.1.2.2.1.1;2413359;2010;0.8
19.1.2.2.1.2;2413359;2010;20.9
19.1.2.3.1.1;2413359;2010;97.5
19.1.2.3.1.2;2413359;2010;79.0
17.1.2.3.1;2413359;2010;2255
17.1.2.3.2;2413359;2010;9
16.1.2.2.1.2.1;2413409;0;0
16.1.2.2.1.2.2;2413409;0;0
16.1.2.2.2.2.1;2413409;0;0
16.1.2.2.2.2.2;2413409;0;0
16.1.2.2.3.2.1;2413409;0;0
16.1.2.2.3.2.2;2413409;0;0
2.4.3.1.3.2.4;2413409;2010;96
2.4.3.1.3.2.5;2413409;2010;373
3.2.1.1;2413409;2010;95.5
20.4.1.3;2413409;2010;10
1;2413409;2013;11.11
3.4.1;2413409;2015;None
3.4.2;2413409;2015;None
3.4.3;2413409;2015;None
3.2.1;2413409;2015;9
3.2.2;2413409;2015;0
3.2.3;2413409;2015;99999999999996
3.3.1;2413409;2015;0
3.3.2;2413409;2015;1
3.3.3;2413409;2015;99999999999996
19.1.2.1.1.1;2413409;2010;96.1
19.1.2.1.1.2;2413409;2010;-
19.1.2.2.1.1;2413409;2010;-
19.1.2.2.1.2;2413409;2010;60.5
19.1.2.3.1.1;2413409;2010;3.9
19.1.2.3.1.2;2413409;2010;39.5
17.1.2.3.1;2413409;2010;1572
17.1.2.3.2;2413409;2010;9
16.1.2.2.1.2.1;2413508;0;0
16.1.2.2.1.2.2;2413508;0;0
16.1.2.2.2.2.1;2413508;0;0
16.1.2.2.2.2.2;2413508;0;0
16.1.2.2.3.2.1;2413508;0;0
16.1.2.2.3.2.2;2413508;0;0
2.4.3.1.3.2.4;2413508;2010;118
2.4.3.1.3.2.5;2413508;2010;289
3.2.1.1;2413508;2010;99
20.4.1.3;2413508;2010;8
1;2413508;2013;-
3.4.1;2413508;2015;None
3.4.2;2413508;2015;None
3.4.3;2413508;2015;None
3.2.1;2413508;2015;6
3.2.2;2413508;2015;1
3.2.3;2413508;2015;99999999999996
3.3.1;2413508;2015;0
3.3.2;2413508;2015;1
3.3.3;2413508;2015;99999999999996
19.1.2.1.1.1;2413508;2010;5.1
19.1.2.1.1.2;2413508;2010;1.4
19.1.2.2.1.1;2413508;2010;0.8
19.1.2.2.1.2;2413508;2010;54.8
19.1.2.3.1.1;2413508;2010;94.1
19.1.2.3.1.2;2413508;2010;43.9
17.1.2.3.1;2413508;2010;1429
17.1.2.3.2;2413508;2010;13
16.1.2.2.1.2.1;2413557;0;0
16.1.2.2.1.2.2;2413557;0;0
16.1.2.2.2.2.1;2413557;0;0
16.1.2.2.2.2.2;2413557;0;0
16.1.2.2.3.2.1;2413557;0;0
16.1.2.2.3.2.2;2413557;0;0
2.4.3.1.3.2.4;2413557;2010;113
2.4.3.1.3.2.5;2413557;2010;156
3.2.1.1;2413557;2010;96.1
20.4.1.3;2413557;2010;5
1;2413557;2013;47.62
3.4.1;2413557;2015;None
3.4.2;2413557;2015;None
3.4.3;2413557;2015;None
3.2.1;2413557;2015;3
3.2.2;2413557;2015;1
3.2.3;2413557;2015;99999999999996
3.3.1;2413557;2015;0
3.3.2;2413557;2015;1
3.3.3;2413557;2015;99999999999996
19.1.2.1.1.1;2413557;2010;0.4
19.1.2.1.1.2;2413557;2010;-
19.1.2.2.1.1;2413557;2010;1.8
19.1.2.2.1.2;2413557;2010;15.0
19.1.2.3.1.1;2413557;2010;97.8
19.1.2.3.1.2;2413557;2010;85.0
17.1.2.3.1;2413557;2010;1020
17.1.2.3.2;2413557;2010;2
16.1.2.2.1.2.1;2413607;0;0
16.1.2.2.1.2.2;2413607;0;0
16.1.2.2.2.2.1;2413607;0;0
16.1.2.2.2.2.2;2413607;0;0
16.1.2.2.3.2.1;2413607;0;0
16.1.2.2.3.2.2;2413607;0;0
2.4.3.1.3.2.4;2413607;2010;112
2.4.3.1.3.2.5;2413607;2010;257
3.2.1.1;2413607;2010;97.1
20.4.1.3;2413607;2010;7
1;2413607;2013;-
3.4.1;2413607;2015;None
3.4.2;2413607;2015;None
3.4.3;2413607;2015;None
3.2.1;2413607;2015;6
3.2.2;2413607;2015;2
3.2.3;2413607;2015;99999999999996
3.3.1;2413607;2015;0
3.3.2;2413607;2015;1
3.3.3;2413607;2015;99999999999996
19.1.2.1.1.1;2413607;2010;13.4
19.1.2.1.1.2;2413607;2010;1.9
19.1.2.2.1.1;2413607;2010;0.9
19.1.2.2.1.2;2413607;2010;27.3
19.1.2.3.1.1;2413607;2010;85.7
19.1.2.3.1.2;2413607;2010;70.8
17.1.2.3.1;2413607;2010;1383
17.1.2.3.2;2413607;2010;26
16.1.2.2.1.2.1;2413706;0;0
16.1.2.2.1.2.2;2413706;0;0
16.1.2.2.2.2.1;2413706;0;0
16.1.2.2.2.2.2;2413706;0;0
16.1.2.2.3.2.1;2413706;0;0
16.1.2.2.3.2.2;2413706;0;0
2.4.3.1.3.2.4;2413706;2010;103
2.4.3.1.3.2.5;2413706;2010;311
3.2.1.1;2413706;2010;99.4
20.4.1.3;2413706;2010;5
1;2413706;2013;-
3.4.1;2413706;2015;None
3.4.2;2413706;2015;None
3.4.3;2413706;2015;None
3.2.1;2413706;2015;7
3.2.2;2413706;2015;0
3.2.3;2413706;2015;99999999999996
3.3.1;2413706;2015;0
3.3.2;2413706;2015;1
3.3.3;2413706;2015;99999999999996
19.1.2.1.1.1;2413706;2010;8.1
19.1.2.1.1.2;2413706;2010;5.5
19.1.2.2.1.1;2413706;2010;-
19.1.2.2.1.2;2413706;2010;49.1
19.1.2.3.1.1;2413706;2010;91.9
19.1.2.3.1.2;2413706;2010;45.4
17.1.2.3.1;2413706;2010;1029
17.1.2.3.2;2413706;2010;23
16.1.2.2.1.2.1;2413805;0;0
16.1.2.2.1.2.2;2413805;0;0
16.1.2.2.2.2.1;2413805;0;0
16.1.2.2.2.2.2;2413805;0;0
16.1.2.2.3.2.1;2413805;0;0
16.1.2.2.3.2.2;2413805;0;0
2.4.3.1.3.2.4;2413805;2010;42
2.4.3.1.3.2.5;2413805;2010;61
3.2.1.1;2413805;2010;95.8
20.4.1.3;2413805;2010;5
1;2413805;2013;66.67
3.4.1;2413805;2015;None
3.4.2;2413805;2015;None
3.4.3;2413805;2015;None
3.2.1;2413805;2015;1
3.2.2;2413805;2015;0
3.2.3;2413805;2015;99999999999996
3.3.1;2413805;2015;0
3.3.2;2413805;2015;1
3.3.3;2413805;2015;99999999999996
19.1.2.1.1.1;2413805;2010;1.2
19.1.2.1.1.2;2413805;2010;-
19.1.2.2.1.1;2413805;2010;3.0
19.1.2.2.1.2;2413805;2010;86.4
19.1.2.3.1.1;2413805;2010;95.8
19.1.2.3.1.2;2413805;2010;13.6
17.1.2.3.1;2413805;2010;476
17.1.2.3.2;2413805;2010;19
16.1.2.2.1.2.1;2413904;0;0
16.1.2.2.1.2.2;2413904;0;0
16.1.2.2.2.2.1;2413904;0;0
16.1.2.2.2.2.2;2413904;0;0
16.1.2.2.3.2.1;2413904;0;0
16.1.2.2.3.2.2;2413904;0;0
2.4.3.1.3.2.4;2413904;2010;205
2.4.3.1.3.2.5;2413904;2010;620
3.2.1.1;2413904;2010;95.5
20.4.1.3;2413904;2010;12
1;2413904;2013;16.76
3.4.1;2413904;2015;None
3.4.2;2413904;2015;None
3.4.3;2413904;2015;None
3.2.1;2413904;2015;12
3.2.2;2413904;2015;2
3.2.3;2413904;2015;99999999999996
3.3.1;2413904;2015;0
3.3.2;2413904;2015;1
3.3.3;2413904;2015;99999999999996
19.1.2.1.1.1;2413904;2010;3.1
19.1.2.1.1.2;2413904;2010;2.2
19.1.2.2.1.1;2413904;2010;0.1
19.1.2.2.1.2;2413904;2010;39.7
19.1.2.3.1.1;2413904;2010;96.8
19.1.2.3.1.2;2413904;2010;58.1
17.1.2.3.1;2413904;2010;2464
17.1.2.3.2;2413904;2010;132
16.1.2.2.1.2.1;2414001;0;0
16.1.2.2.1.2.2;2414001;0;0
16.1.2.2.2.2.1;2414001;0;0
16.1.2.2.2.2.2;2414001;0;0
16.1.2.2.3.2.1;2414001;0;0
16.1.2.2.3.2.2;2414001;0;0
2.4.3.1.3.2.4;2414001;2010;534
2.4.3.1.3.2.5;2414001;2010;745
3.2.1.1;2414001;2010;98.1
20.4.1.3;2414001;2010;16
1;2414001;2013;8.77
3.4.1;2414001;2015;None
3.4.2;2414001;2015;None
3.4.3;2414001;2015;None
3.2.1;2414001;2015;8
3.2.2;2414001;2015;1
3.2.3;2414001;2015;99999999999996
3.3.1;2414001;2015;0
3.3.2;2414001;2015;1
3.3.3;2414001;2015;99999999999996
19.1.2.1.1.1;2414001;2010;88.0
19.1.2.1.1.2;2414001;2010;20.8
19.1.2.2.1.1;2414001;2010;0.1
19.1.2.2.1.2;2414001;2010;23.7
19.1.2.3.1.1;2414001;2010;11.9
19.1.2.3.1.2;2414001;2010;55.5
17.1.2.3.1;2414001;2010;2515
17.1.2.3.2;2414001;2010;345
16.1.2.2.1.2.1;2414100;0;0
